DEPARTAMENTO,codigo_municipio,municipio,mes,grupo,variable,menores a 1 año,de 1 a 4 años,de 5 a 14 años,de 15 a 59 años,de 60 y más años,total
COCHABAMBA,31401,PUNATA,2005-02-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31401,PUNATA,2005-03-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31401,PUNATA,2005-04-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31401,PUNATA,2005-05-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31401,PUNATA,2005-06-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31401,PUNATA,2005-07-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31401,PUNATA,2005-08-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31401,PUNATA,2005-09-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31401,PUNATA,2005-10-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31401,PUNATA,2005-11-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31401,PUNATA,2005-12-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31402,VILLA RIVERO,2005-01-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31402,VILLA RIVERO,2005-02-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31402,VILLA RIVERO,2005-03-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31402,VILLA RIVERO,2005-04-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31402,VILLA RIVERO,2005-05-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31402,VILLA RIVERO,2005-06-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31402,VILLA RIVERO,2005-07-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31402,VILLA RIVERO,2005-08-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31402,VILLA RIVERO,2005-09-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31402,VILLA RIVERO,2005-10-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31402,VILLA RIVERO,2005-11-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31402,VILLA RIVERO,2005-12-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31403,SAN BENITO,2005-01-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31403,SAN BENITO,2005-02-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31403,SAN BENITO,2005-03-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31403,SAN BENITO,2005-04-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31403,SAN BENITO,2005-05-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31403,SAN BENITO,2005-06-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31403,SAN BENITO,2005-07-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31403,SAN BENITO,2005-08-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31403,SAN BENITO,2005-09-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31403,SAN BENITO,2005-10-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31403,SAN BENITO,2005-11-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31403,SAN BENITO,2005-12-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31404,TACACHI,2005-01-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31404,TACACHI,2005-02-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31404,TACACHI,2005-03-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31404,TACACHI,2005-04-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31404,TACACHI,2005-05-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31404,TACACHI,2005-06-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31404,TACACHI,2005-07-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31404,TACACHI,2005-08-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31404,TACACHI,2005-09-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31404,TACACHI,2005-10-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31404,TACACHI,2005-11-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31404,TACACHI,2005-12-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31405,CUCHUMUELA (V. G. VILLARROEL),2005-01-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31405,CUCHUMUELA (V. G. VILLARROEL),2005-02-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31405,CUCHUMUELA (V. G. VILLARROEL),2005-03-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31405,CUCHUMUELA (V. G. VILLARROEL),2005-04-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31405,CUCHUMUELA (V. G. VILLARROEL),2005-05-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31405,CUCHUMUELA (V. G. VILLARROEL),2005-06-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31405,CUCHUMUELA (V. G. VILLARROEL),2005-07-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31405,CUCHUMUELA (V. G. VILLARROEL),2005-08-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31405,CUCHUMUELA (V. G. VILLARROEL),2005-09-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31405,CUCHUMUELA (V. G. VILLARROEL),2005-10-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31405,CUCHUMUELA (V. G. VILLARROEL),2005-11-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31405,CUCHUMUELA (V. G. VILLARROEL),2005-12-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31501,BOLIVAR,2005-01-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31501,BOLIVAR,2005-02-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31501,BOLIVAR,2005-03-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31501,BOLIVAR,2005-04-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31501,BOLIVAR,2005-05-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31501,BOLIVAR,2005-06-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31501,BOLIVAR,2005-07-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31501,BOLIVAR,2005-08-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31501,BOLIVAR,2005-09-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31501,BOLIVAR,2005-10-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31501,BOLIVAR,2005-11-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31501,BOLIVAR,2005-12-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31601,TIRAQUE (CBBA),2005-01-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31601,TIRAQUE (CBBA),2005-02-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31601,TIRAQUE (CBBA),2005-03-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31601,TIRAQUE (CBBA),2005-04-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31601,TIRAQUE (CBBA),2005-05-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31601,TIRAQUE (CBBA),2005-06-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31601,TIRAQUE (CBBA),2005-07-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31601,TIRAQUE (CBBA),2005-08-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31601,TIRAQUE (CBBA),2005-09-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31601,TIRAQUE (CBBA),2005-10-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31601,TIRAQUE (CBBA),2005-11-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31601,TIRAQUE (CBBA),2005-12-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31602,SHINAOTA,2005-01-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31602,SHINAOTA,2005-02-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31602,SHINAOTA,2005-03-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31602,SHINAOTA,2005-04-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31602,SHINAOTA,2005-05-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31602,SHINAOTA,2005-06-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31602,SHINAOTA,2005-07-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31602,SHINAOTA,2005-08-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31602,SHINAOTA,2005-09-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31602,SHINAOTA,2005-10-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31602,SHINAOTA,2005-11-01,sospecha diagnostica,difteria,0,0,0,0,0,0
COCHABAMBA,31602,SHINAOTA,2005-12-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40101,ORURO,2005-01-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40101,ORURO,2005-02-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40101,ORURO,2005-03-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40101,ORURO,2005-04-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40101,ORURO,2005-05-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40101,ORURO,2005-06-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40101,ORURO,2005-07-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40101,ORURO,2005-08-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40101,ORURO,2005-09-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40101,ORURO,2005-10-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40101,ORURO,2005-11-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40101,ORURO,2005-12-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40102,CARACOLLO,2005-01-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40102,CARACOLLO,2005-02-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40102,CARACOLLO,2005-03-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40102,CARACOLLO,2005-04-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40102,CARACOLLO,2005-05-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40102,CARACOLLO,2005-06-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40102,CARACOLLO,2005-07-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40102,CARACOLLO,2005-08-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40102,CARACOLLO,2005-09-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40102,CARACOLLO,2005-10-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40102,CARACOLLO,2005-11-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40102,CARACOLLO,2005-12-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40103,EL CHORO,2005-01-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40103,EL CHORO,2005-02-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40103,EL CHORO,2005-03-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40103,EL CHORO,2005-04-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40103,EL CHORO,2005-05-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40103,EL CHORO,2005-06-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40103,EL CHORO,2005-07-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40103,EL CHORO,2005-08-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40103,EL CHORO,2005-09-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40103,EL CHORO,2005-10-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40103,EL CHORO,2005-11-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40103,EL CHORO,2005-12-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40104,SORACACHI,2005-01-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40104,SORACACHI,2005-02-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40104,SORACACHI,2005-03-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40104,SORACACHI,2005-04-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40104,SORACACHI,2005-05-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40104,SORACACHI,2005-06-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40104,SORACACHI,2005-07-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40104,SORACACHI,2005-08-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40104,SORACACHI,2005-09-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40104,SORACACHI,2005-10-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40104,SORACACHI,2005-11-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40104,SORACACHI,2005-12-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40201,CHALLAPATA,2005-01-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40201,CHALLAPATA,2005-02-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40201,CHALLAPATA,2005-03-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40201,CHALLAPATA,2005-04-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40201,CHALLAPATA,2005-05-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40201,CHALLAPATA,2005-06-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40201,CHALLAPATA,2005-07-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40201,CHALLAPATA,2005-08-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40201,CHALLAPATA,2005-09-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40201,CHALLAPATA,2005-10-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40201,CHALLAPATA,2005-11-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40201,CHALLAPATA,2005-12-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40202,SANTUARIO DE QUILLACAS,2005-01-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40202,SANTUARIO DE QUILLACAS,2005-02-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40202,SANTUARIO DE QUILLACAS,2005-03-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40202,SANTUARIO DE QUILLACAS,2005-04-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40202,SANTUARIO DE QUILLACAS,2005-05-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40202,SANTUARIO DE QUILLACAS,2005-06-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40202,SANTUARIO DE QUILLACAS,2005-07-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40202,SANTUARIO DE QUILLACAS,2005-08-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40202,SANTUARIO DE QUILLACAS,2005-09-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40202,SANTUARIO DE QUILLACAS,2005-10-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40202,SANTUARIO DE QUILLACAS,2005-11-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40202,SANTUARIO DE QUILLACAS,2005-12-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40301,CORQUE,2005-01-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40301,CORQUE,2005-02-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40301,CORQUE,2005-03-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40301,CORQUE,2005-04-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40301,CORQUE,2005-05-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40301,CORQUE,2005-06-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40301,CORQUE,2005-07-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40301,CORQUE,2005-08-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40301,CORQUE,2005-09-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40301,CORQUE,2005-10-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40301,CORQUE,2005-11-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40301,CORQUE,2005-12-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40302,CHOQUE COTA,2005-01-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40302,CHOQUE COTA,2005-02-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40302,CHOQUE COTA,2005-03-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40302,CHOQUE COTA,2005-04-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40302,CHOQUE COTA,2005-05-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40302,CHOQUE COTA,2005-06-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40302,CHOQUE COTA,2005-07-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40302,CHOQUE COTA,2005-08-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40302,CHOQUE COTA,2005-09-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40302,CHOQUE COTA,2005-10-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40302,CHOQUE COTA,2005-11-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40302,CHOQUE COTA,2005-12-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40401,CURAHUARA DE CARANGAS,2005-01-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40401,CURAHUARA DE CARANGAS,2005-02-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40401,CURAHUARA DE CARANGAS,2005-03-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40401,CURAHUARA DE CARANGAS,2005-04-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40401,CURAHUARA DE CARANGAS,2005-05-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40401,CURAHUARA DE CARANGAS,2005-06-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40401,CURAHUARA DE CARANGAS,2005-07-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40401,CURAHUARA DE CARANGAS,2005-08-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40401,CURAHUARA DE CARANGAS,2005-09-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40401,CURAHUARA DE CARANGAS,2005-10-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40401,CURAHUARA DE CARANGAS,2005-11-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40401,CURAHUARA DE CARANGAS,2005-12-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40402,TURCO,2005-01-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40402,TURCO,2005-02-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40402,TURCO,2005-03-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40402,TURCO,2005-04-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40402,TURCO,2005-05-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40402,TURCO,2005-06-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40402,TURCO,2005-07-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40402,TURCO,2005-08-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40402,TURCO,2005-09-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40402,TURCO,2005-10-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40402,TURCO,2005-11-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40402,TURCO,2005-12-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40501,HUACHACALLA,2005-01-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40501,HUACHACALLA,2005-02-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40501,HUACHACALLA,2005-03-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40501,HUACHACALLA,2005-04-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40501,HUACHACALLA,2005-05-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40501,HUACHACALLA,2005-06-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40501,HUACHACALLA,2005-07-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40501,HUACHACALLA,2005-08-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40501,HUACHACALLA,2005-09-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40501,HUACHACALLA,2005-10-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40501,HUACHACALLA,2005-11-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40501,HUACHACALLA,2005-12-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40502,ESCARA,2005-01-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40502,ESCARA,2005-02-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40502,ESCARA,2005-03-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40502,ESCARA,2005-04-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40502,ESCARA,2005-05-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40502,ESCARA,2005-06-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40502,ESCARA,2005-07-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40502,ESCARA,2005-08-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40502,ESCARA,2005-09-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40502,ESCARA,2005-10-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40502,ESCARA,2005-11-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40502,ESCARA,2005-12-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40503,CRUZ DE MACHACAMARCA,2005-01-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40503,CRUZ DE MACHACAMARCA,2005-02-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40503,CRUZ DE MACHACAMARCA,2005-03-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40503,CRUZ DE MACHACAMARCA,2005-04-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40503,CRUZ DE MACHACAMARCA,2005-05-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40503,CRUZ DE MACHACAMARCA,2005-06-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40503,CRUZ DE MACHACAMARCA,2005-07-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40503,CRUZ DE MACHACAMARCA,2005-08-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40503,CRUZ DE MACHACAMARCA,2005-09-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40503,CRUZ DE MACHACAMARCA,2005-10-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40503,CRUZ DE MACHACAMARCA,2005-11-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40503,CRUZ DE MACHACAMARCA,2005-12-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40504,YUNGUYO DE LITORAL,2005-01-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40504,YUNGUYO DE LITORAL,2005-02-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40504,YUNGUYO DE LITORAL,2005-03-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40504,YUNGUYO DE LITORAL,2005-04-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40504,YUNGUYO DE LITORAL,2005-05-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40504,YUNGUYO DE LITORAL,2005-06-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40504,YUNGUYO DE LITORAL,2005-07-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40504,YUNGUYO DE LITORAL,2005-08-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40504,YUNGUYO DE LITORAL,2005-09-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40504,YUNGUYO DE LITORAL,2005-10-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40504,YUNGUYO DE LITORAL,2005-11-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40504,YUNGUYO DE LITORAL,2005-12-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40505,ESMERALDA,2005-01-01,sospecha diagnostica,difteria,0,0,0,0,0,0
ORURO,40505,ESMERALDA,2005-02-01,sospecha diagnostica,difteria,0,0,0,0,0,0
